# Exact default textures for bundled mob models.
# model resource<TAB>texture resource
betternether:geo/java_firefly.geo.json	betternether:textures/entity/firefly.png
betternether:geo/java_flying_pig.geo.json	betternether:textures/entity/flying_pig.png
betternether:geo/java_hydrogen_jellyfish.geo.json	betternether:textures/entity/jellyfish.png
betternether:geo/java_jungle_skeleton.geo.json	betternether:textures/entity/jungle_skeleton.png
betternether:geo/java_naga.geo.json	betternether:textures/entity/naga.png
betternether:geo/java_skull.geo.json	betternether:textures/entity/skull.png
blighted_beasts:geo/apparition.geo.json	blighted_beasts:textures/entity/apparition.png
blighted_beasts:geo/beckon.geo.json	blighted_beasts:textures/entity/beckon.png
blighted_beasts:geo/behemoth.geo.json	blighted_beasts:textures/entity/behemoth.png
blighted_beasts:geo/java_bloater.geo.json	blighted_beasts:textures/entity/bloater.png
blighted_beasts:geo/java_grand_skitter.geo.json	blighted_beasts:textures/entity/skitter.png
blighted_beasts:geo/java_reaper.geo.json	blighted_beasts:textures/entity/reaper.png
blighted_beasts:geo/java_reverb.geo.json	blighted_beasts:textures/entity/reverb.png
blighted_beasts:geo/java_seer.geo.json	blighted_beasts:textures/entity/seer.png
blighted_beasts:geo/java_unseen.geo.json	blighted_beasts:textures/entity/unseen/unseen_0.png
blighted_beasts:geo/skitter.geo.json	blighted_beasts:textures/entity/skitter.png
callfromthedepth_:geo/agony_soul.geo.json	callfromthedepth_:textures/entities/bs1.png
callfromthedepth_:geo/baf.geo.json	callfromthedepth_:textures/entities/bs1.png
callfromthedepth_:geo/bell.geo.json	callfromthedepth_:textures/entities/riper_l.png
callfromthedepth_:geo/bell1.geo.json	callfromthedepth_:textures/entities/riper_l.png
callfromthedepth_:geo/bell2.geo.json	callfromthedepth_:textures/entities/riper_l.png
callfromthedepth_:geo/bell3.geo.json	callfromthedepth_:textures/entities/riper_l.png
callfromthedepth_:geo/blade.geo.json	callfromthedepth_:textures/entities/marble_extruder1.png
callfromthedepth_:geo/bs.geo.json	callfromthedepth_:textures/entities/bs1.png
callfromthedepth_:geo/bs1.geo.json	callfromthedepth_:textures/entities/bs1.png
callfromthedepth_:geo/bs3.geo.json	callfromthedepth_:textures/entities/bs1.png
callfromthedepth_:geo/bs5.geo.json	callfromthedepth_:textures/entities/bs1.png
callfromthedepth_:geo/bs6.geo.json	callfromthedepth_:textures/entities/bs1.png
callfromthedepth_:geo/citadel_guardian.geo.json	callfromthedepth_:textures/entities/cwc.png
callfromthedepth_:geo/curse.geo.json	callfromthedepth_:textures/entities/se1.png
callfromthedepth_:geo/deptharmorfull1.geo.json	callfromthedepth_:textures/entities/depths_villager.png
callfromthedepth_:geo/devouer.geo.json	callfromthedepth_:textures/entities/devouer_rot.png
callfromthedepth_:geo/extruder.geo.json	callfromthedepth_:textures/entities/extruder.png
callfromthedepth_:geo/grib.geo.json	callfromthedepth_:textures/entities/gg.png
callfromthedepth_:geo/grib1.geo.json	callfromthedepth_:textures/entities/gg.png
callfromthedepth_:geo/grib2.geo.json	callfromthedepth_:textures/entities/gg.png
callfromthedepth_:geo/gribb.geo.json	callfromthedepth_:textures/entities/marble_guardian.png
callfromthedepth_:geo/jaws.geo.json	callfromthedepth_:textures/entities/jaws.png
callfromthedepth_:geo/knight.geo.json	callfromthedepth_:textures/entities/light.png
